FullDate,DayDate,MonthDate,YearDate,ShowName,TheatreName,ShowType,WeeklyAttendance,CapacityFilled,Gross,GrossPotential,NumPerformances
7/15/01,15,7,2001,Blast!,Broadway,Musical,"8,926",66%,"331,271",37%,8
7/15/01,15,7,2001,Cabaret 98,Studio 54 ('98),Musical,"7,074",96%,"396,927",71%,8
7/15/01,15,7,2001,Chicago,Shubert,Musical,"8,231",70%,"442,545",55%,8
7/15/01,15,7,2001,Contact,Vivian Beaumont,Musical,"6,701",79%,"424,509",65%,8
7/15/01,15,7,2001,Follies,Belasco,Musical,"7,703",97%,"470,992",95%,8
7/15/01,15,7,2001,Fosse,Broadhurst,Musical,"6,189",68%,"316,673",47%,8
7/15/01,15,7,2001,George Gershwin Alone,Helen Hayes,Play,"1,767",37%,"73,222",23%,8
7/15/01,15,7,2001,"Kiss Me, Kate",Martin Beck,Musical,"7,364",65%,"407,133",53%,8
7/15/01,15,7,2001,Les Miserables,Imperial,Musical,"9,014",80%,"454,923",75%,8
7/15/01,15,7,2001,Major Barbara,American Airlines,Play,"4,421",75%,"218,433",62%,5
7/15/01,15,7,2001,One Flew Over The Cuckoo'S Nest,Royale,Play,"7,395",89%,"353,533",69%,8
7/15/01,15,7,2001,Proof,Walter Kerr,Play,"7,094",96%,"391,754",92%,8
7/15/01,15,7,2001,Rent,Nederlander,Musical,"8,043",85%,"384,824",73%,8
7/15/01,15,7,2001,Riverdance,Gershwin,Musical,"11,023",72%,"500,946",51%,8
7/15/01,15,7,2001,Stones In His Pockets,Golden,Play,"4,431",69%,"186,519",52%,8
7/15/01,15,7,2001,The Dinner Party,Music Box,Play,"4,102",50%,"186,199",43%,8
7/15/01,15,7,2001,The Full Monty,Eugene O'Neill,Musical,"7,976",92%,"559,160",89%,8
7/15/01,15,7,2001,The Lion King,New Amsterdam,Musical,"14,508",101%,"1,013,390",102%,8
7/15/01,15,7,2001,The Music Man,Neil Simon,Musical,"8,962",84%,"537,968",73%,8
7/15/01,15,7,2001,The Phantom Of The Opera,Majestic,Musical,"10,449",81%,"636,594",86%,8
7/15/01,15,7,2001,The Producers,St. James,Musical,"13,781",101%,"1,064,765",102%,8
7/15/01,15,7,2001,The Rocky Horror Show,Circle In The Square,Musical,"5,069",92%,"246,024",56%,8
7/15/01,15,7,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"7,320",87%,"331,106",67%,8
7/22/01,22,7,2001,42Nd Street '01,Ford Center,Musical,"12,933",88%,"896,066",89%,8
7/22/01,22,7,2001,A Thousand Clowns 01,Longacre,Play,"5,600",64%,"249,598",46%,8
7/22/01,22,7,2001,Aida,Palace,Musical,"13,207",97%,"889,027",96%,8
7/22/01,22,7,2001,Annie Get Your Gun,Marquis,Musical,"9,371",73%,"482,087",61%,8
7/22/01,22,7,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"11,914",99%,"715,896",94%,8
7/22/01,22,7,2001,Blast!,Broadway,Musical,"8,759",65%,"328,406",36%,8
7/22/01,22,7,2001,Cabaret 98,Studio 54 ('98),Musical,"7,080",96%,"432,494",77%,8
7/22/01,22,7,2001,Chicago,Shubert,Musical,"8,485",73%,"465,456",58%,8
7/22/01,22,7,2001,Contact,Vivian Beaumont,Musical,"7,103",83%,"452,711",69%,8
7/22/01,22,7,2001,Fosse,Broadhurst,Musical,"7,014",77%,"364,237",55%,8
7/22/01,22,7,2001,George Gershwin Alone,Helen Hayes,Play,"2,016",42%,"80,844",26%,8
7/22/01,22,7,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"3,363",39%,"119,044",27%,0
7/22/01,22,7,2001,"Kiss Me, Kate",Martin Beck,Musical,"7,697",68%,"423,966",55%,8
7/22/01,22,7,2001,Les Miserables,Imperial,Musical,"9,800",86%,"479,390",79%,8
7/22/01,22,7,2001,Major Barbara,American Airlines,Play,"5,052",85%,"259,443",74%,8
7/22/01,22,7,2001,One Flew Over The Cuckoo'S Nest,Royale,Play,"7,573",91%,"363,773",71%,8
7/22/01,22,7,2001,Proof,Walter Kerr,Play,"6,867",93%,"394,806",92%,8
7/22/01,22,7,2001,Rent,Nederlander,Musical,"8,919",94%,"438,091",83%,8
7/22/01,22,7,2001,Riverdance,Gershwin,Musical,"13,402",87%,"595,030",60%,8
7/22/01,22,7,2001,Stones In His Pockets,Golden,Play,"4,446",69%,"182,938",51%,8
7/22/01,22,7,2001,The Dinner Party,Music Box,Play,"4,689",57%,"203,822",47%,8
7/22/01,22,7,2001,The Full Monty,Eugene O'Neill,Musical,"8,182",94%,"579,774",92%,8
7/22/01,22,7,2001,The Lion King,New Amsterdam,Musical,"14,516",101%,"1,016,290",102%,8
7/22/01,22,7,2001,The Music Man,Neil Simon,Musical,"9,734",91%,"582,689",80%,8
7/22/01,22,7,2001,The Phantom Of The Opera,Majestic,Musical,"11,245",87%,"682,840",92%,8
7/22/01,22,7,2001,The Producers,St. James,Musical,"13,780",101%,"1,064,153",102%,8
7/22/01,22,7,2001,The Rocky Horror Show,Circle In The Square,Musical,"5,288",96%,"283,205",64%,8
7/22/01,22,7,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"7,200",86%,"335,053",68%,8
7/29/01,29,7,2001,42Nd Street '01,Ford Center,Musical,"13,028",89%,"892,096",88%,8
7/29/01,29,7,2001,A Thousand Clowns 01,Longacre,Play,"5,320",61%,"269,317",49%,8
7/29/01,29,7,2001,Aida,Palace,Musical,"13,289",98%,"896,244",96%,8
7/29/01,29,7,2001,Annie Get Your Gun,Marquis,Musical,"9,552",75%,"496,014",63%,8
7/29/01,29,7,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"11,859",98%,"714,302",93%,8
7/29/01,29,7,2001,Blast!,Broadway,Musical,"9,417",70%,"363,682",40%,8
7/29/01,29,7,2001,Cabaret 98,Studio 54 ('98),Musical,"7,184",98%,"440,860",79%,8
7/29/01,29,7,2001,Chicago,Shubert,Musical,"9,366",80%,"499,231",62%,8
7/29/01,29,7,2001,Contact,Vivian Beaumont,Musical,"7,435",87%,"463,611",71%,8
7/29/01,29,7,2001,Fosse,Broadhurst,Musical,"7,144",78%,"366,717",55%,8
7/29/01,29,7,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"3,527",41%,"128,951",30%,0
7/29/01,29,7,2001,"Kiss Me, Kate",Martin Beck,Musical,"8,079",71%,"435,738",57%,8
7/29/01,29,7,2001,Les Miserables,Imperial,Musical,"10,370",91%,"501,259",83%,8
7/29/01,29,7,2001,Major Barbara,American Airlines,Play,"5,260",89%,"267,447",76%,8
7/29/01,29,7,2001,One Flew Over The Cuckoo'S Nest,Royale,Play,"6,954",96%,"362,166",81%,7
7/29/01,29,7,2001,Proof,Walter Kerr,Play,"5,607",76%,"305,918",72%,8
7/29/01,29,7,2001,Rent,Nederlander,Musical,"9,046",96%,"444,702",84%,8
7/29/01,29,7,2001,Riverdance,Gershwin,Musical,"14,246",92%,"637,837",65%,8
7/29/01,29,7,2001,Stones In His Pockets,Golden,Play,"4,257",66%,"180,616",50%,8
7/29/01,29,7,2001,The Dinner Party,Music Box,Play,"4,578",56%,"202,128",47%,8
7/29/01,29,7,2001,The Full Monty,Eugene O'Neill,Musical,"8,130",93%,"577,394",92%,8
7/29/01,29,7,2001,The Lion King,New Amsterdam,Musical,"14,530",101%,"1,020,789",103%,8
7/29/01,29,7,2001,The Music Man,Neil Simon,Musical,"9,658",91%,"576,928",79%,8
7/29/01,29,7,2001,The Phantom Of The Opera,Majestic,Musical,"11,582",90%,"699,985",95%,8
7/29/01,29,7,2001,The Producers,St. James,Musical,"13,784",101%,"1,073,301",103%,8
7/29/01,29,7,2001,The Rocky Horror Show,Circle In The Square,Musical,"5,530",100%,"290,358",66%,8
7/29/01,29,7,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"6,838",82%,"335,368",68%,8
8/5/01,5,8,2001,42Nd Street '01,Ford Center,Musical,"13,008",88%,"888,762",88%,8
8/5/01,5,8,2001,A Thousand Clowns 01,Longacre,Play,"4,988",57%,"257,026",47%,8
8/5/01,5,8,2001,Aida,Palace,Musical,"13,263",98%,"891,534",96%,8
8/5/01,5,8,2001,Annie Get Your Gun,Marquis,Musical,"10,005",78%,"533,151",67%,8
8/5/01,5,8,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"11,922",99%,"739,277",97%,8
8/5/01,5,8,2001,Blast!,Broadway,Musical,"8,505",63%,"351,495",39%,8
8/5/01,5,8,2001,Cabaret 98,Studio 54 ('98),Musical,"6,992",95%,"446,612",80%,8
8/5/01,5,8,2001,Chicago,Shubert,Musical,"9,715",83%,"518,833",65%,8
8/5/01,5,8,2001,Contact,Vivian Beaumont,Musical,"7,032",82%,"433,209",66%,8
8/5/01,5,8,2001,Fosse,Broadhurst,Musical,"6,725",74%,"356,444",53%,8
8/5/01,5,8,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"4,147",48%,"143,384",33%,0
8/5/01,5,8,2001,"Kiss Me, Kate",Martin Beck,Musical,"8,649",76%,"477,237",62%,8
8/5/01,5,8,2001,Les Miserables,Imperial,Musical,"11,003",97%,"549,309",91%,8
8/5/01,5,8,2001,Major Barbara,American Airlines,Play,"5,401",91%,"273,249",78%,8
8/5/01,5,8,2001,Proof,Walter Kerr,Play,"7,012",95%,"406,909",95%,8
8/5/01,5,8,2001,Rent,Nederlander,Musical,"8,087",86%,"451,373",85%,8
8/5/01,5,8,2001,Riverdance,Gershwin,Musical,"12,284",80%,"586,648",60%,8
8/5/01,5,8,2001,Stones In His Pockets,Golden,Play,"4,414",69%,"178,356",49%,8
8/5/01,5,8,2001,The Dinner Party,Music Box,Play,"5,441",66%,"227,070",53%,8
8/5/01,5,8,2001,The Full Monty,Eugene O'Neill,Musical,"7,967",92%,"563,894",90%,8
8/5/01,5,8,2001,The Lion King,New Amsterdam,Musical,"14,522",101%,"1,034,932",104%,8
8/5/01,5,8,2001,The Music Man,Neil Simon,Musical,"9,810",92%,"590,149",81%,8
8/5/01,5,8,2001,The Phantom Of The Opera,Majestic,Musical,"11,733",91%,"713,084",97%,8
8/5/01,5,8,2001,The Producers,St. James,Musical,"13,786",101%,"1,075,790",103%,8
8/5/01,5,8,2001,The Rocky Horror Show,Circle In The Square,Musical,"4,913",89%,"242,500",55%,8
8/5/01,5,8,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"6,199",74%,"295,708",60%,8
8/12/01,12,8,2001,42Nd Street '01,Ford Center,Musical,"13,016",88%,"886,119",88%,8
8/12/01,12,8,2001,A Thousand Clowns 01,Longacre,Play,"4,811",55%,"245,874",45%,8
8/12/01,12,8,2001,Aida,Palace,Musical,"13,044",96%,"879,313",95%,8
8/12/01,12,8,2001,Annie Get Your Gun,Marquis,Musical,"7,846",61%,"446,421",56%,8
8/12/01,12,8,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"11,905",99%,"736,472",96%,8
8/12/01,12,8,2001,Blast!,Broadway,Musical,"9,015",67%,"371,241",41%,8
8/12/01,12,8,2001,Cabaret 98,Studio 54 ('98),Musical,"7,084",96%,"457,386",82%,8
8/12/01,12,8,2001,Chicago,Shubert,Musical,"8,836",76%,"474,289",59%,8
8/12/01,12,8,2001,Contact,Vivian Beaumont,Musical,"6,983",82%,"436,362",67%,8
8/12/01,12,8,2001,Fosse,Broadhurst,Musical,"7,257",80%,"379,858",57%,8
8/12/01,12,8,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"4,268",49%,"149,957",35%,8
8/12/01,12,8,2001,"Kiss Me, Kate",Martin Beck,Musical,"7,880",69%,"431,724",56%,8
8/12/01,12,8,2001,Les Miserables,Imperial,Musical,"10,050",89%,"509,323",84%,8
8/12/01,12,8,2001,Major Barbara,American Airlines,Play,"5,258",89%,"268,931",77%,8
8/12/01,12,8,2001,Proof,Walter Kerr,Play,"7,166",97%,"399,739",94%,8
8/12/01,12,8,2001,Rent,Nederlander,Musical,"9,187",97%,"467,951",89%,8
8/12/01,12,8,2001,Riverdance,Gershwin,Musical,"12,584",82%,"614,506",62%,8
8/12/01,12,8,2001,Stones In His Pockets,Golden,Play,"3,988",62%,"155,606",43%,8
8/12/01,12,8,2001,The Dinner Party,Music Box,Play,"5,377",66%,"214,587",50%,8
8/12/01,12,8,2001,The Full Monty,Eugene O'Neill,Musical,"7,802",90%,"543,070",86%,8
8/12/01,12,8,2001,The Lion King,New Amsterdam,Musical,"14,516",101%,"1,023,575",101%,8
8/12/01,12,8,2001,The Music Man,Neil Simon,Musical,"8,365",79%,"506,066",69%,8
8/12/01,12,8,2001,The Phantom Of The Opera,Majestic,Musical,"11,493",89%,"693,849",94%,8
8/12/01,12,8,2001,The Producers,St. James,Musical,"13,784",101%,"1,082,770",104%,8
8/12/01,12,8,2001,The Rocky Horror Show,Circle In The Square,Musical,"4,075",74%,"199,772",45%,8
8/12/01,12,8,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"5,516",66%,"262,648",53%,8
8/19/01,19,8,2001,42Nd Street '01,Ford Center,Musical,"12,766",87%,"870,973",86%,8
8/19/01,19,8,2001,A Thousand Clowns 01,Longacre,Play,"4,550",52%,"232,340",43%,8
8/19/01,19,8,2001,Aida,Palace,Musical,"13,194",97%,"891,375",96%,8
8/19/01,19,8,2001,Annie Get Your Gun,Marquis,Musical,"7,632",60%,"417,883",53%,8
8/19/01,19,8,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"11,691",97%,"711,622",93%,8
8/19/01,19,8,2001,Blast!,Broadway,Musical,"9,586",71%,"381,143",42%,8
8/19/01,19,8,2001,Cabaret 98,Studio 54 ('98),Musical,"7,053",96%,"452,146",81%,8
8/19/01,19,8,2001,Chicago,Shubert,Musical,"8,893",76%,"471,035",59%,8
8/19/01,19,8,2001,Contact,Vivian Beaumont,Musical,"7,079",83%,"437,651",67%,8
8/19/01,19,8,2001,Fosse,Broadhurst,Musical,"8,056",88%,"448,311",67%,8
8/19/01,19,8,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"4,901",57%,"175,701",40%,8
8/19/01,19,8,2001,"Kiss Me, Kate",Martin Beck,Musical,"7,860",69%,"420,822",55%,8
8/19/01,19,8,2001,Les Miserables,Imperial,Musical,"10,263",91%,"509,737",84%,8
8/19/01,19,8,2001,Major Barbara,American Airlines,Play,"5,414",91%,"277,655",79%,8
8/19/01,19,8,2001,Proof,Walter Kerr,Play,"7,066",96%,"394,625",92%,8
8/19/01,19,8,2001,Rent,Nederlander,Musical,"9,283",98%,"461,819",87%,8
8/19/01,19,8,2001,Riverdance,Gershwin,Musical,"14,137",92%,"708,665",72%,8
8/19/01,19,8,2001,Stones In His Pockets,Golden,Play,"4,541",71%,"181,290",50%,8
8/19/01,19,8,2001,The Dinner Party,Music Box,Play,"5,382",66%,"215,753",50%,8
8/19/01,19,8,2001,The Full Monty,Eugene O'Neill,Musical,"8,072",93%,"558,816",89%,8
8/19/01,19,8,2001,The Lion King,New Amsterdam,Musical,"14,523",101%,"1,028,762",102%,8
8/19/01,19,8,2001,The Music Man,Neil Simon,Musical,"8,082",76%,"467,596",64%,8
8/19/01,19,8,2001,The Phantom Of The Opera,Majestic,Musical,"11,536",90%,"695,785",94%,8
8/19/01,19,8,2001,The Producers,St. James,Musical,"13,784",101%,"1,084,894",104%,8
8/19/01,19,8,2001,The Rocky Horror Show,Circle In The Square,Musical,"4,609",84%,"205,906",47%,8
8/19/01,19,8,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"5,899",70%,"276,319",56%,8
8/26/01,26,8,2001,42Nd Street '01,Ford Center,Musical,"12,081",82%,"812,745",80%,8
8/26/01,26,8,2001,A Thousand Clowns 01,Longacre,Play,"4,452",51%,"223,627",41%,8
8/26/01,26,8,2001,Aida,Palace,Musical,"12,738",94%,"859,463",92%,8
8/26/01,26,8,2001,Annie Get Your Gun,Marquis,Musical,"6,502",51%,"361,979",46%,8
8/26/01,26,8,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"11,650",97%,"655,940",86%,8
8/26/01,26,8,2001,Blast!,Broadway,Musical,"9,464",71%,"382,411",42%,8
8/26/01,26,8,2001,Cabaret 98,Studio 54 ('98),Musical,"6,544",89%,"426,352",76%,8
8/26/01,26,8,2001,Chicago,Shubert,Musical,"8,726",75%,"457,952",57%,8
8/26/01,26,8,2001,Contact,Vivian Beaumont,Musical,"6,734",79%,"415,775",63%,8
8/26/01,26,8,2001,Fosse,Broadhurst,Musical,"7,856",86%,"437,760",66%,8
8/26/01,26,8,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"4,511",52%,"164,265",38%,8
8/26/01,26,8,2001,"Kiss Me, Kate",Martin Beck,Musical,"7,539",66%,"387,591",50%,8
8/26/01,26,8,2001,Les Miserables,Imperial,Musical,"8,982",79%,"449,323",74%,8
8/26/01,26,8,2001,Major Barbara,American Airlines,Play,"5,436",92%,"270,303",77%,8
8/26/01,26,8,2001,Proof,Walter Kerr,Play,"6,924",94%,"390,697",91%,8
8/26/01,26,8,2001,Rent,Nederlander,Musical,"9,031",96%,"434,067",82%,8
8/26/01,26,8,2001,Riverdance,Gershwin,Musical,"15,235",99%,"871,962",89%,8
8/26/01,26,8,2001,Stones In His Pockets,Golden,Play,"4,214",66%,"164,893",46%,8
8/26/01,26,8,2001,The Dinner Party,Music Box,Play,"4,854",59%,"206,691",48%,8
8/26/01,26,8,2001,The Full Monty,Eugene O'Neill,Musical,"7,673",88%,"519,060",83%,8
8/26/01,26,8,2001,The Lion King,New Amsterdam,Musical,"14,521",101%,"1,028,881",102%,8
8/26/01,26,8,2001,The Music Man,Neil Simon,Musical,"7,172",67%,"428,894",59%,8
8/26/01,26,8,2001,The Phantom Of The Opera,Majestic,Musical,"10,517",82%,"629,646",85%,8
8/26/01,26,8,2001,The Producers,St. James,Musical,"13,791",101%,"1,090,947",105%,8
8/26/01,26,8,2001,The Rocky Horror Show,Circle In The Square,Musical,"3,441",63%,"155,767",35%,8
8/26/01,26,8,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"5,213",62%,"247,268",50%,8
9/2/01,2,9,2001,42Nd Street '01,Ford Center,Musical,"12,475",85%,"838,712",83%,8
9/2/01,2,9,2001,A Thousand Clowns 01,Longacre,Play,"5,429",62%,"258,987",47%,8
9/2/01,2,9,2001,Aida,Palace,Musical,"12,794",94%,"871,670",94%,8
9/2/01,2,9,2001,Annie Get Your Gun,Marquis,Musical,"7,272",57%,"374,972",47%,8
9/2/01,2,9,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"11,647",96%,"669,559",88%,8
9/2/01,2,9,2001,Blast!,Broadway,Musical,"9,770",73%,"391,278",43%,8
9/2/01,2,9,2001,Cabaret 98,Studio 54 ('98),Musical,"7,065",96%,"453,844",81%,8
9/2/01,2,9,2001,Chicago,Shubert,Musical,"9,147",78%,"499,035",62%,8
9/2/01,2,9,2001,Contact,Vivian Beaumont,Musical,"6,898",81%,"438,475",67%,8
9/2/01,2,9,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"4,416",51%,"162,654",37%,8
9/2/01,2,9,2001,"Kiss Me, Kate",Martin Beck,Musical,"8,087",71%,"421,243",55%,8
9/2/01,2,9,2001,Les Miserables,Imperial,Musical,"8,292",73%,"417,621",69%,8
9/2/01,2,9,2001,Major Barbara,American Airlines,Play,"5,560",94%,"286,815",82%,8
9/2/01,2,9,2001,Proof,Walter Kerr,Play,"7,217",98%,"422,123",99%,8
9/2/01,2,9,2001,Rent,Nederlander,Musical,"8,616",91%,"422,238",80%,8
9/2/01,2,9,2001,Stones In His Pockets,Golden,Play,"4,022",63%,"169,443",47%,8
9/2/01,2,9,2001,The Dinner Party,Music Box,Play,"5,012",61%,"211,939",49%,8
9/2/01,2,9,2001,The Full Monty,Eugene O'Neill,Musical,"8,185",94%,"536,403",85%,8
9/2/01,2,9,2001,The Lion King,New Amsterdam,Musical,"14,518",101%,"1,027,709",102%,8
9/2/01,2,9,2001,The Music Man,Neil Simon,Musical,"7,190",68%,"411,022",56%,8
9/2/01,2,9,2001,The Phantom Of The Opera,Majestic,Musical,"10,129",79%,"609,207",82%,8
9/2/01,2,9,2001,The Producers,St. James,Musical,"13,786",101%,"1,097,251",105%,8
9/2/01,2,9,2001,The Rocky Horror Show,Circle In The Square,Musical,"4,578",83%,"184,879",42%,8
9/2/01,2,9,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"5,823",70%,"277,722",56%,8
9/2/01,2,9,2001,Urinetown,Henry Miller,Musical,"2,584",51%,"131,424",40%,0
9/9/01,9,9,2001,42Nd Street '01,Ford Center,Musical,"11,065",75%,"726,654",72%,8
9/9/01,9,9,2001,A Thousand Clowns 01,Longacre,Play,"5,280",60%,"242,384",44%,8
9/9/01,9,9,2001,Aida,Palace,Musical,"11,532",85%,"760,340",82%,8
9/9/01,9,9,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"9,722",81%,"509,036",67%,8
9/9/01,9,9,2001,Blast!,Broadway,Musical,"5,897",44%,"232,820",26%,8
9/9/01,9,9,2001,Cabaret 98,Studio 54 ('98),Musical,"6,781",92%,"424,302",76%,8
9/9/01,9,9,2001,Chicago,Shubert,Musical,"8,844",76%,"439,494",55%,8
9/9/01,9,9,2001,Contact,Vivian Beaumont,Musical,"6,312",74%,"359,826",55%,8
9/9/01,9,9,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"3,784",44%,"155,057",36%,8
9/9/01,9,9,2001,"Kiss Me, Kate",Martin Beck,Musical,"6,207",55%,"331,673",43%,8
9/9/01,9,9,2001,Les Miserables,Imperial,Musical,"6,727",59%,"340,173",56%,8
9/9/01,9,9,2001,Major Barbara,American Airlines,Play,"4,808",81%,"245,106",70%,8
9/9/01,9,9,2001,Proof,Walter Kerr,Play,"7,021",95%,"408,133",96%,8
9/9/01,9,9,2001,Rent,Nederlander,Musical,"6,297",67%,"305,112",58%,8
9/9/01,9,9,2001,Stones In His Pockets,Golden,Play,"4,135",64%,"157,092",43%,8
9/9/01,9,9,2001,The Full Monty,Eugene O'Neill,Musical,"7,818",90%,"487,015",77%,8
9/9/01,9,9,2001,The Lion King,New Amsterdam,Musical,"14,503",101%,"1,025,751",101%,8
9/9/01,9,9,2001,The Music Man,Neil Simon,Musical,"6,715",63%,"310,231",42%,8
9/9/01,9,9,2001,The Phantom Of The Opera,Majestic,Musical,"8,162",63%,"489,502",66%,8
9/9/01,9,9,2001,The Producers,St. James,Musical,"13,788",101%,"1,097,998",105%,8
9/9/01,9,9,2001,The Rocky Horror Show,Circle In The Square,Musical,"3,199",58%,"120,424",27%,8
9/9/01,9,9,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"5,948",71%,"277,418",56%,8
9/9/01,9,9,2001,Urinetown,Henry Miller,Musical,"3,354",66%,"157,911",48%,0
9/16/01,16,9,2001,42Nd Street '01,Ford Center,Musical,"5,891",64%,"369,284",59%,5
9/16/01,16,9,2001,A Thousand Clowns 01,Longacre,Play,"1,680",31%,"61,416",18%,5
9/16/01,16,9,2001,Aida,Palace,Musical,"3,510",41%,"211,536",37%,5
9/16/01,16,9,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"3,070",34%,"147,766",26%,6
9/16/01,16,9,2001,Blast!,Broadway,Musical,"1,757",26%,"52,433",12%,4
9/16/01,16,9,2001,Cabaret 98,Studio 54 ('98),Musical,"2,392",43%,"216,882",52%,6
9/16/01,16,9,2001,Chicago,Shubert,Musical,"3,868",38%,"171,836",23%,7
9/16/01,16,9,2001,Contact,Vivian Beaumont,Musical,"5,021",94%,"177,744",43%,5
9/16/01,16,9,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"1,094",20%,"42,395",15%,5
9/16/01,16,9,2001,"Kiss Me, Kate",Martin Beck,Musical,"1,597",22%,"84,766",16%,5
9/16/01,16,9,2001,Les Miserables,Imperial,Musical,"2,242",32%,"94,515",20%,5
9/16/01,16,9,2001,Major Barbara,American Airlines,Play,"1,881",51%,"91,631",42%,5
9/16/01,16,9,2001,Proof,Walter Kerr,Play,"2,074",45%,"99,203",37%,5
9/16/01,16,9,2001,Rent,Nederlander,Musical,"2,442",30%,"103,165",20%,7
9/16/01,16,9,2001,Stones In His Pockets,Golden,Play,"1,088",27%,"34,692",15%,5
9/16/01,16,9,2001,The Full Monty,Eugene O'Neill,Musical,"1,821",33%,"109,492",27%,5
9/16/01,16,9,2001,The Lion King,New Amsterdam,Musical,"5,737",53%,"379,885",51%,6
9/16/01,16,9,2001,The Music Man,Neil Simon,Musical,"2,159",32%,"67,206",14%,5
9/16/01,16,9,2001,The Phantom Of The Opera,Majestic,Musical,"3,455",43%,"185,490",33%,5
9/16/01,16,9,2001,The Producers,St. James,Musical,"7,057",83%,"546,858",96%,5
9/16/01,16,9,2001,The Rocky Horror Show,Circle In The Square,Musical,"1,766",43%,"63,262",19%,6
9/16/01,16,9,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"1,701",33%,"69,541",22%,5
9/16/01,16,9,2001,Urinetown,Henry Miller,Musical,"1,852",58%,"85,040",42%,0
9/23/01,23,9,2001,42Nd Street '01,Ford Center,Musical,"9,837",67%,"558,398",55%,8
9/23/01,23,9,2001,A Thousand Clowns 01,Longacre,Play,"5,125",59%,"243,647",45%,8
9/23/01,23,9,2001,Aida,Palace,Musical,"7,323",54%,"424,393",46%,8
9/23/01,23,9,2001,Beauty And The Beast,Lunt-Fontanne,Musical,"5,211",43%,"248,928",33%,8
9/23/01,23,9,2001,Blast!,Broadway,Musical,"6,315",47%,"251,738",28%,8
9/23/01,23,9,2001,Cabaret 98,Studio 54 ('98),Musical,"5,717",78%,"315,898",56%,8
9/23/01,23,9,2001,Chicago,Shubert,Musical,"5,411",46%,"287,299",36%,8
9/23/01,23,9,2001,Contact,Vivian Beaumont,Musical,"5,632",66%,"281,416",43%,8
9/23/01,23,9,2001,Dance Of Death,Broadhurst,Play,"7,519",78%,"338,842",57%,0
9/23/01,23,9,2001,Hedda Gabler 01,Ambassador,Play,"3,153",48%,"108,671",29%,0
9/23/01,23,9,2001,If You Ever Leave Me…I'M Going With You,Cort,Play,"2,841",33%,"119,641",28%,8
9/23/01,23,9,2001,"Kiss Me, Kate",Martin Beck,Musical,"6,296",55%,"344,200",45%,8
9/23/01,23,9,2001,Les Miserables,Imperial,Musical,"3,331",29%,"167,197",28%,8
9/23/01,23,9,2001,Proof,Walter Kerr,Play,"4,680",63%,"231,313",54%,8
9/23/01,23,9,2001,Rent,Nederlander,Musical,"4,657",49%,"212,841",40%,8
9/23/01,23,9,2001,Stones In His Pockets,Golden,Play,"5,170",80%,"222,410",62%,8
9/23/01,23,9,2001,The Full Monty,Eugene O'Neill,Musical,"5,977",69%,"371,393",59%,8
9/23/01,23,9,2001,The Lion King,New Amsterdam,Musical,"12,096",84%,"938,566",93%,8
9/23/01,23,9,2001,The Music Man,Neil Simon,Musical,"4,882",46%,"212,144",29%,8
9/23/01,23,9,2001,The Phantom Of The Opera,Majestic,Musical,"4,548",35%,"273,656",37%,8
9/23/01,23,9,2001,The Producers,St. James,Musical,"13,181",97%,"982,952",94%,8
9/23/01,23,9,2001,The Rocky Horror Show,Circle In The Square,Musical,"5,574",101%,"182,092",41%,8
9/23/01,23,9,2001,The Tale Of The Allergist'S Wife,Ethel Barrymore,Play,"5,441",65%,"253,391",51%,8
9/23/01,23,9,2001,Urinetown,Henry Miller,Musical,"3,724",73%,"188,742",58%,4
9/30/01,30,9,2001,42Nd Street '01,Ford Center,Musical,"12,029",82%,"722,844",72%,8
9/30/01,30,9,2001,Aida,Palace,Musical,"10,547",78%,"642,989",69%,8
